Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Clearsky DHI,Clearsky DNI,DHI,GHI,DNI,Solar Zenith Angle,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,3,25,10,30,15.200000000000001,0,0,0,0,0,0,102.9,1.6,0.0000,0.0000
2022,3,25,11,30,16,11,10,60,6,6,0,89.29,2,0.0000,0.0000
2022,3,25,12,30,18.2,193,64,551,74,174,427,76.43,3.1,8.4096,6.4459
2022,3,25,13,30,20.3,435,87,777,87,435,777,63.38,3.9000000000000004,23.4721,18.2929
2022,3,25,14,30,22,656,100,880,100,656,880,50.78,4.3,37.7870,29.6253
2022,3,25,15,30,23.5,831,108,933,108,831,933,39.22,4.4,49.5361,38.9340
2022,3,25,16,30,24.6,944,113,960,113,944,960,30.07,4.4,57.2362,45.0360
2022,3,25,17,30,25.3,985,114,970,114,985,970,26.060000000000002,4.5,60.0486,47.2650
2022,3,25,18,30,25.5,948,112,960,112,948,960,29.41,4.7,57.5345,45.2736
2022,3,25,19,30,25.200000000000003,840,108,932,108,840,932,38.21,5,50.1847,39.4497
2022,3,25,20,30,24.400000000000002,668,98,880,98,668,880,49.61,5,38.6454,30.3086
2022,3,25,21,30,23.1,452,85,786,109,428,683,62.14,4.800000000000001,23.2865,18.1639
2022,3,25,22,30,21.3,215,62,596,61,146,330,75.15,3.9000000000000004,7.1301,5.4780
2022,3,25,23,30,19.5,20,16,110,16,20,110,88.13,2.8000000000000003,0.0000,0.0000
2022,3,26,0,30,18.3,0,0,0,0,0,0,101.60000000000001,2.3000000000000003,0.0000,0.0000
2022,3,26,1,30,17.5,0,0,0,0,0,0,114.5,2.2,0.0000,0.0000
2022,3,26,2,30,16.8,0,0,0,0,0,0,126.78,2.1,0.0000,0.0000
2022,3,26,3,30,16,0,0,0,0,0,0,137.8,2.1,0.0000,0.0000
2022,3,26,4,30,15.200000000000001,0,0,0,0,0,0,146.22,1.9000000000000001,0.0000,0.0000
2022,3,26,5,30,14.4,0,0,0,0,0,0,149.74,1.8,0.0000,0.0000
2022,3,26,6,30,13.8,0,0,0,0,0,0,146.73,1.8,0.0000,0.0000
2022,3,26,7,30,13.3,0,0,0,0,0,0,138.61,1.9000000000000001,0.0000,0.0000
2022,3,26,8,30,13,0,0,0,0,0,0,127.73,1.9000000000000001,0.0000,0.0000
2022,3,26,9,30,12.700000000000001,0,0,0,0,0,0,115.51,1.8,0.0000,0.0000
2022,3,26,10,30,12.600000000000001,0,0,0,0,0,0,102.64,1.7000000000000002,0.0000,0.0000
2022,3,26,11,30,14.5,12,11,60,11,12,60,89.07000000000001,2.2,0.0000,0.0000
2022,3,26,12,30,17.900000000000002,198,67,547,67,198,547,76.17,3.2,9.5886,7.3531
2022,3,26,13,30,20.700000000000003,437,93,760,93,437,760,63.120000000000005,3.7,23.6219,18.4132
2022,3,26,14,30,22.6,656,111,857,111,656,857,50.49,3.6,37.8285,29.6604
2022,3,26,15,30,24.1,830,125,906,125,830,906,38.89,3.5,49.5132,38.9180
2022,3,26,16,30,25.5,939,130,931,130,939,931,29.68,3.6,56.9659,44.8250
2022,3,26,17,30,26.400000000000002,977,132,937,132,977,937,25.66,4,59.5899,46.9054
2022,3,26,18,30,26.900000000000002,944,129,933,129,944,933,29.09,4.5,57.3181,45.1046
2022,3,26,19,30,26.700000000000003,838,118,914,118,838,914,37.980000000000004,4.9,50.0900,39.3766
2022,3,26,20,30,25.700000000000003,669,105,867,105,669,867,49.44,5.1000000000000005,38.7269,30.3739
2022,3,26,21,30,23.900000000000002,454,90,775,90,454,775,62.01,5,24.7219,19.2852
2022,3,26,22,30,21.3,217,65,588,65,217,588,75.03,4.3,10.6085,8.1522
2022,3,26,23,30,18.8,21,17,109,17,21,109,88.02,3.3000000000000003,0.0000,0.0000
2022,3,27,0,30,17.3,0,0,0,0,0,0,101.47,2.9000000000000004,0.0000,0.0000
2022,3,27,1,30,16.400000000000002,0,0,0,0,0,0,114.35000000000001,2.7,0.0000,0.0000
2022,3,27,2,30,15.700000000000001,0,0,0,0,0,0,126.60000000000001,2.6,0.0000,0.0000
2022,3,27,3,30,15.200000000000001,0,0,0,0,0,0,137.56,2.5,0.0000,0.0000
2022,3,27,4,30,14.9,0,0,0,0,0,0,145.9,2.4000000000000004,0.0000,0.0000
2022,3,27,5,30,14.8,0,0,0,0,0,0,149.35,2.4000000000000004,0.0000,0.0000
2022,3,27,6,30,14.600000000000001,0,0,0,0,0,0,146.34,2.4000000000000004,0.0000,0.0000
2022,3,27,7,30,14.4,0,0,0,0,0,0,138.26,2.3000000000000003,0.0000,0.0000
2022,3,27,8,30,14,0,0,0,0,0,0,127.43,2.1,0.0000,0.0000
2022,3,27,9,30,13.5,0,0,0,0,0,0,115.24000000000001,1.9000000000000001,0.0000,0.0000
2022,3,27,10,30,13.3,0,0,0,0,0,0,102.39,1.7000000000000002,0.0000,0.0000
2022,3,27,11,30,15,15,14,70,14,15,70,88.84,2.2,0.0000,0.0000
2022,3,27,12,30,18.3,199,68,540,68,199,540,75.92,3.4000000000000004,9.6561,7.4083
2022,3,27,13,30,21,438,95,753,95,438,753,62.86,4.1000000000000005,23.7176,18.4911
2022,3,27,14,30,23,656,112,850,112,656,850,50.2,4.2,37.8694,29.6950
2022,3,27,15,30,24.8,826,125,897,125,826,897,38.57,4.2,49.3095,38.7597
2022,3,27,16,30,26.200000000000003,939,130,928,130,939,928,29.310000000000002,4.1000000000000005,56.9966,44.8507
2022,3,27,17,30,27.200000000000003,979,131,938,131,979,938,25.27,4.1000000000000005,59.7397,47.0247
2022,3,27,18,30,27.700000000000003,945,129,931,129,945,931,28.78,4.1000000000000005,57.4041,45.1735
2022,3,27,19,30,27.700000000000003,840,120,911,120,840,911,37.76,4.2,50.2331,39.4904
2022,3,27,20,30,27,670,108,861,108,670,861,49.28,4.2,38.8069,30.4380
2022,3,27,21,30,25.5,455,93,767,93,455,767,61.870000000000005,3.9000000000000004,24.7986,19.3468
2022,3,27,22,30,22.6,218,68,576,68,218,576,74.91,2.8000000000000003,10.6686,8.2002
2022,3,27,23,30,19.6,23,19,117,19,23,117,87.91,1.9000000000000001,0.0000,0.0000
2022,3,28,0,30,18,0,0,0,0,0,0,101.35000000000001,1.8,0.0000,0.0000
2022,3,28,1,30,17,0,0,0,0,0,0,114.2,1.6,0.0000,0.0000
2022,3,28,2,30,16.1,0,0,0,0,0,0,126.41,1.5,0.0000,0.0000
2022,3,28,3,30,15.600000000000001,0,0,0,0,0,0,137.32,1.4000000000000001,0.0000,0.0000
2022,3,28,4,30,15.200000000000001,0,0,0,0,0,0,145.58,1.5,0.0000,0.0000
2022,3,28,5,30,15,0,0,0,0,0,0,148.96,1.6,0.0000,0.0000
2022,3,28,6,30,14.9,0,0,0,0,0,0,145.95000000000002,1.6,0.0000,0.0000
2022,3,28,7,30,14.8,0,0,0,0,0,0,137.92000000000002,1.6,0.0000,0.0000
2022,3,28,8,30,14.700000000000001,0,0,0,0,0,0,127.12,1.6,0.0000,0.0000
2022,3,28,9,30,14.5,0,0,0,0,0,0,114.96000000000001,1.5,0.0000,0.0000
2022,3,28,10,30,14.700000000000001,0,0,0,0,0,0,102.13,1.4000000000000001,0.0000,0.0000
2022,3,28,11,30,17,16,14,71,14,16,71,88.62,2,0.0000,0.0000
2022,3,28,12,30,20.5,201,69,532,69,201,532,75.67,2.9000000000000004,9.7730,7.5015
2022,3,28,13,30,23.3,437,93,748,93,437,748,62.59,3.2,23.7061,18.4856
2022,3,28,14,30,25.6,653,106,850,106,653,850,49.92,2.9000000000000004,37.7351,29.5921
2022,3,28,15,30,27.5,823,115,902,115,823,902,38.24,2.7,49.1658,38.6487
2022,3,28,16,30,29,932,119,929,119,932,929,28.93,2.8000000000000003,56.6024,44.5420
2022,3,28,17,30,30,967,123,930,123,967,930,24.88,3.1,59.0344,46.4708
2022,3,28,18,30,30.400000000000002,931,126,916,126,931,916,28.46,3.3000000000000003,56.5789,44.5253
2022,3,28,19,30,30.3,827,119,893,119,827,893,37.54,3.6,49.4787,38.8985
2022,3,28,20,30,29.5,663,107,850,107,663,850,49.11,3.7,38.4246,30.1395
2022,3,28,21,30,28,453,89,768,89,453,768,61.74,3.5,24.7101,19.2794
2022,3,28,22,30,25,220,65,591,65,220,591,74.8,2.6,10.7769,8.2850
2022,3,28,23,30,21.900000000000002,24,19,131,19,24,131,87.8,1.9000000000000001,0.0000,0.0000
2022,3,29,0,30,20,0,0,0,0,0,0,101.22,1.9000000000000001,0.0000,0.0000
2022,3,29,1,30,18.6,0,0,0,0,0,0,114.05,1.8,0.0000,0.0000
2022,3,29,2,30,17.400000000000002,0,0,0,0,0,0,126.23,1.7000000000000002,0.0000,0.0000
2022,3,29,3,30,16.6,0,0,0,0,0,0,137.07,1.7000000000000002,0.0000,0.0000
2022,3,29,4,30,15.9,0,0,0,0,0,0,145.25,1.7000000000000002,0.0000,0.0000
2022,3,29,5,30,15.4,0,0,0,0,0,0,148.57,1.7000000000000002,0.0000,0.0000
2022,3,29,6,30,15,0,0,0,0,0,0,145.56,1.6,0.0000,0.0000
2022,3,29,7,30,14.700000000000001,0,0,0,0,0,0,137.57,1.6,0.0000,0.0000
2022,3,29,8,30,14.5,0,0,0,0,0,0,126.82000000000001,1.5,0.0000,0.0000
2022,3,29,9,30,14.3,0,0,0,0,0,0,114.69,1.4000000000000001,0.0000,0.0000
2022,3,29,10,30,14.4,0,0,0,0,0,0,101.87,1.4000000000000001,0.0000,0.0000
2022,3,29,11,30,16.7,19,16,107,16,19,107,88.39,1.9000000000000001,0.0000,0.0000
2022,3,29,12,30,20.3,214,62,604,62,214,604,75.42,2.7,10.4269,8.0070
2022,3,29,13,30,23.700000000000003,456,82,806,82,456,806,62.33,2.6,24.7792,19.3258
2022,3,29,14,30,27,676,93,901,93,676,901,49.64,2,39.1040,30.6680
2022,3,29,15,30,29.400000000000002,850,100,951,100,850,951,37.92,1.7000000000000002,50.8138,39.9460
2022,3,29,16,30,30.900000000000002,960,104,974,104,960,974,28.55,1.6,58.3340,45.9062
2022,3,29,17,30,31.8,995,109,974,109,995,974,24.490000000000002,1.7000000000000002,60.7710,47.8391
2022,3,29,18,30,32.2,958,112,960,112,958,960,28.150000000000002,1.7000000000000002,58.2445,45.8374
2022,3,29,19,30,32.1,847,109,928,109,847,928,37.32,1.7000000000000002,50.6986,39.8587
2022,3,29,20,30,31.6,676,103,872,103,676,872,48.95,1.8,39.2001,30.7491
2022,3,29,21,30,30.200000000000003,457,92,768,92,457,768,61.61,1.8,24.9489,19.4673
2022,3,29,22,30,27,219,69,566,69,219,566,74.68,1.4000000000000001,10.7394,8.2579
2022,3,29,23,30,23.700000000000003,23,18,117,18,23,117,87.69,1.5,0.0000,0.0000
2022,3,30,0,30,22.200000000000003,0,0,0,0,0,0,101.09,2.4000000000000004,0.0000,0.0000
2022,3,30,1,30,21.1,0,0,0,0,0,0,113.91,3,0.0000,0.0000
2022,3,30,2,30,20.1,0,0,0,0,0,0,126.04,3.1,0.0000,0.0000
2022,3,30,3,30,19.400000000000002,0,0,0,0,0,0,136.83,3,0.0000,0.0000
2022,3,30,4,30,19.1,0,0,0,0,0,0,144.93,2.9000000000000004,0.0000,0.0000
2022,3,30,5,30,18.900000000000002,0,0,0,0,0,0,148.18,2.7,0.0000,0.0000
2022,3,30,6,30,18.2,0,0,0,0,0,0,145.17000000000002,2.2,0.0000,0.0000
2022,3,30,7,30,17.5,0,0,0,0,0,0,137.23,1.9000000000000001,0.0000,0.0000
2022,3,30,8,30,17.400000000000002,0,0,0,0,0,0,126.51,1.9000000000000001,0.0000,0.0000
2022,3,30,9,30,17.2,0,0,0,0,0,0,114.41,1.9000000000000001,0.0000,0.0000
2022,3,30,10,30,17,0,0,0,0,0,0,101.61,1.8,0.0000,0.0000
2022,3,30,11,30,18.400000000000002,19,16,94,16,19,94,88.17,2.5,0.0000,0.0000
2022,3,30,12,30,21.6,211,69,556,69,211,556,75.18,3.7,10.3018,7.9144
2022,3,30,13,30,24.700000000000003,446,92,755,92,446,755,62.08,4.800000000000001,24.2752,18.9359
2022,3,30,14,30,27.200000000000003,660,110,845,120,648,810,49.36,5.5,37.5220,29.4295
2022,3,30,15,30,29.200000000000003,825,125,884,125,825,884,37.6,5.7,49.3528,38.7992
2022,3,30,16,30,30.700000000000003,931,133,905,133,931,905,28.18,5.800000000000001,56.6007,44.5436
2022,3,30,17,30,31.700000000000003,964,139,904,139,964,904,24.1,5.800000000000001,58.9034,46.3702
2022,3,30,18,30,32.1,926,141,888,141,926,888,27.85,5.9,56.3219,44.3254
2022,3,30,19,30,31.700000000000003,818,135,856,135,818,856,37.11,6,48.9840,38.5119
2022,3,30,20,30,30.900000000000002,652,124,801,124,652,801,48.79,6,37.8294,29.6752
2022,3,30,21,30,29.5,440,107,698,107,440,698,61.480000000000004,5.800000000000001,24.0405,18.7600
2022,3,30,22,30,27.5,211,77,503,77,211,503,74.56,5.1000000000000005,10.3581,7.9665
2022,3,30,23,30,25.400000000000002,23,19,88,19,23,88,87.58,4.5,0.0000,0.0000
2022,3,31,0,30,23.8,0,0,0,0,0,0,100.97,4,0.0000,0.0000
2022,3,31,1,30,22.8,0,0,0,0,0,0,113.76,3.7,0.0000,0.0000
2022,3,31,2,30,22.1,0,0,0,0,0,0,125.85000000000001,3.6,0.0000,0.0000
2022,3,31,3,30,21.5,0,0,0,0,0,0,136.58,3.6,0.0000,0.0000
2022,3,31,4,30,21,0,0,0,0,0,0,144.6,3.6,0.0000,0.0000
2022,3,31,5,30,20.6,0,0,0,0,0,0,147.79,3.4000000000000004,0.0000,0.0000
2022,3,31,6,30,20.1,0,0,0,0,0,0,144.79,3.1,0.0000,0.0000
2022,3,31,7,30,19.8,0,0,0,0,0,0,136.88,3,0.0000,0.0000
2022,3,31,8,30,19.700000000000003,0,0,0,0,0,0,126.21000000000001,3,0.0000,0.0000
2022,3,31,9,30,19.6,0,0,0,0,0,0,114.14,3.1,0.0000,0.0000
2022,3,31,10,30,19.700000000000003,0,0,0,0,0,0,101.36,3.4000000000000004,0.0000,0.0000
2022,3,31,11,30,20.900000000000002,20,18,57,18,20,57,87.94,4,0.0000,0.0000
2022,3,31,12,30,23.6,200,80,462,98,189,351,74.93,5.300000000000001,9.2478,7.1078
2022,3,31,13,30,26.5,425,110,667,199,341,301,61.82,6.5,18.5913,14.5046
2022,3,31,14,30,28.8,631,127,770,282,348,100,49.08,6.9,20.1707,15.8216
2022,3,31,15,30,30.400000000000002,794,136,827,341,496,195,37.28,7,29.6914,23.3432
2022,3,31,16,30,31.5,900,140,859,319,675,402,27.8,7.1000000000000005,41.0581,32.3129
2022,3,31,17,30,32.1,938,140,872,387,545,173,23.71,7.2,33.3155,26.2275
2022,3,31,18,30,32.2,905,135,869,257,740,545,27.55,7.4,45.0269,35.4371
2022,3,31,19,30,31.8,802,125,847,263,644,477,36.89,7.5,38.5818,30.3345
2022,3,31,20,30,30.900000000000002,640,113,797,236,256,30,48.64,7.4,14.8610,11.6581
2022,3,31,21,30,29.6,433,96,703,64,64,1,61.35,6.800000000000001,3.4997,2.7312
2022,3,31,22,30,28,209,71,513,30,30,0,74.45,5.6000000000000005,1.4742,1.1340
2022,3,31,23,30,26.5,24,20,97,9,9,0,87.48,4.3,0.0000,0.0000
2022,4,1,0,30,25.3,0,0,0,0,0,0,100.84,3.4000000000000004,0.0000,0.0000
2022,4,1,1,30,24.6,0,0,0,0,0,0,113.61,3,0.0000,0.0000
2022,4,1,2,30,24.200000000000003,0,0,0,0,0,0,125.67,3.1,0.0000,0.0000
2022,4,1,3,30,23.8,0,0,0,0,0,0,136.33,3.2,0.0000,0.0000
2022,4,1,4,30,23.400000000000002,0,0,0,0,0,0,144.28,3.1,0.0000,0.0000
2022,4,1,5,30,23,0,0,0,0,0,0,147.4,3.3000000000000003,0.0000,0.0000
2022,4,1,6,30,22.8,0,0,0,0,0,0,144.4,3.5,0.0000,0.0000
2022,4,1,7,30,22.6,0,0,0,0,0,0,136.54,3.4000000000000004,0.0000,0.0000
2022,4,1,8,30,22.5,0,0,0,0,0,0,125.91,3.1,0.0000,0.0000
2022,4,1,9,30,22.400000000000002,0,0,0,0,0,0,113.86,2.8000000000000003,0.0000,0.0000
2022,4,1,10,30,22.5,0,0,0,0,0,0,101.10000000000001,2.7,0.0000,0.0000
2022,4,1,11,30,22.700000000000003,20,18,44,9,9,0,87.71000000000001,2.6,0.0000,0.0000
2022,4,1,12,30,23.3,195,87,408,115,132,66,74.69,2.3000000000000003,6.4725,4.9768
2022,4,1,13,30,24,416,118,626,209,275,138,61.57,2,15.0168,11.7177
2022,4,1,14,30,25,616,150,707,55,55,0,48.800000000000004,2,3.1910,2.5032
2022,4,1,15,30,26.200000000000003,768,189,725,165,174,11,36.96,2.3000000000000003,10.4228,8.1947
2022,4,1,16,30,27.200000000000003,869,204,749,407,530,139,27.43,3,32.2541,25.3849
2022,4,1,17,30,28,906,205,763,410,477,73,23.32,3.5,29.1710,22.9653
2022,4,1,18,30,28.3,875,196,764,362,698,378,27.240000000000002,3.8000000000000003,42.4886,33.4402
2022,4,1,19,30,28.200000000000003,776,178,746,299,651,439,36.69,3.8000000000000003,39.0171,30.6775
2022,4,1,20,30,27.400000000000002,618,157,695,283,453,256,48.480000000000004,3.5,26.3115,20.6416
2022,4,1,21,30,26.3,417,130,596,216,317,209,61.230000000000004,2.8000000000000003,17.3472,13.5390
2022,4,1,22,30,25,199,89,407,108,142,125,74.33,1.8,6.9853,5.3746
2022,4,1,23,30,24,22,19,61,17,17,4,87.36,1,0.0000,0.0000
2022,4,2,0,30,23.5,0,0,0,0,0,0,100.71000000000001,0.6000000000000001,0.0000,0.0000
2022,4,2,1,30,23.400000000000002,0,0,0,0,0,0,113.46000000000001,0.4,0.0000,0.0000
2022,4,2,2,30,23.200000000000003,0,0,0,0,0,0,125.48,0.30000000000000004,0.0000,0.0000
2022,4,2,3,30,22.900000000000002,0,0,0,0,0,0,136.09,0.4,0.0000,0.0000
2022,4,2,4,30,22.6,0,0,0,0,0,0,143.95000000000002,0.5,0.0000,0.0000
2022,4,2,5,30,22.400000000000002,0,0,0,0,0,0,147.02,0.6000000000000001,0.0000,0.0000
2022,4,2,6,30,22,0,0,0,0,0,0,144.02,0.6000000000000001,0.0000,0.0000
2022,4,2,7,30,21.6,0,0,0,0,0,0,136.19,0.7000000000000001,0.0000,0.0000
2022,4,2,8,30,21.3,0,0,0,0,0,0,125.60000000000001,0.6000000000000001,0.0000,0.0000
2022,4,2,9,30,21,0,0,0,0,0,0,113.59,0.6000000000000001,0.0000,0.0000
2022,4,2,10,30,21,0,0,0,0,0,0,100.84,0.7000000000000001,0.0000,0.0000
2022,4,2,11,30,21.900000000000002,22,19,67,19,22,67,87.48,1.1,0.0000,0.0000
2022,4,2,12,30,23.5,201,85,433,87,196,408,74.44,1.9000000000000001,9.6321,7.4096
2022,4,2,13,30,25.3,422,119,632,155,241,179,61.31,2.7,13.1817,10.2874
2022,4,2,14,30,26.8,623,146,720,146,623,720,48.53,3.1,36.1793,28.3827
2022,4,2,15,30,27.3,779,179,748,257,363,132,36.65,2.9000000000000004,21.7578,17.1074
2022,4,2,16,30,27.200000000000003,877,201,759,354,480,142,27.060000000000002,2.8000000000000003,29.2254,23.0019
2022,4,2,17,30,27.400000000000002,912,210,762,416,618,219,22.94,3,37.8091,29.7665
2022,4,2,18,30,27.8,878,202,758,318,327,10,26.95,2.9000000000000004,19.9126,15.6724
2022,4,2,19,30,28,781,176,752,35,35,0,36.480000000000004,2.5,2.0986,1.6501
2022,4,2,20,30,27.400000000000002,620,158,695,45,45,0,48.33,2.4000000000000004,2.6151,2.0516
2022,4,2,21,30,26.1,415,139,571,92,92,1,61.1,2.2,5.0386,3.9328
2022,4,2,22,30,24.3,199,95,383,38,38,0,74.22,1.5,1.8712,1.4400
2022,4,2,23,30,22.8,22,19,56,8,8,0,87.25,1.2000000000000002,0.0000,0.0000
2022,4,3,0,30,21.8,0,0,0,0,0,0,100.58,1.3,0.0000,0.0000
2022,4,3,1,30,21.1,0,0,0,0,0,0,113.3,1.2000000000000002,0.0000,0.0000
2022,4,3,2,30,20.6,0,0,0,0,0,0,125.28,0.7000000000000001,0.0000,0.0000
2022,4,3,3,30,20.3,0,0,0,0,0,0,135.84,0.5,0.0000,0.0000
2022,4,3,4,30,20,0,0,0,0,0,0,143.63,1,0.0000,0.0000
2022,4,3,5,30,19.6,0,0,0,0,0,0,146.63,1.5,0.0000,0.0000
2022,4,3,6,30,19.3,0,0,0,0,0,0,143.64000000000001,1.5,0.0000,0.0000
2022,4,3,7,30,19,0,0,0,0,0,0,135.85,1.3,0.0000,0.0000
2022,4,3,8,30,18.8,0,0,0,0,0,0,125.3,1.1,0.0000,0.0000
2022,4,3,9,30,18.7,0,0,0,0,0,0,113.32000000000001,1.2000000000000002,0.0000,0.0000
2022,4,3,10,30,18.900000000000002,0,0,0,0,0,0,100.59,1.5,0.0000,0.0000
2022,4,3,11,30,19.3,23,20,63,20,23,63,87.25,1.8,0.0000,0.0000
2022,4,3,12,30,20.1,204,92,411,98,181,303,74.2,2.3000000000000003,8.9143,6.8603
2022,4,3,13,30,21.5,427,131,612,209,297,181,61.06,2.8000000000000003,16.2699,12.6995
2022,4,3,14,30,23.1,636,150,730,151,619,703,48.26,3.1,35.9802,28.2285
2022,4,3,15,30,24.700000000000003,805,154,808,232,606,464,36.34,3.1,36.3456,28.5783
2022,4,3,16,30,26.1,914,153,852,171,880,793,26.69,2.8000000000000003,53.6052,42.1913
2022,4,3,17,30,27,955,148,874,148,955,874,22.56,2.4000000000000004,58.4496,46.0175
2022,4,3,18,30,27.5,923,142,874,142,923,874,26.650000000000002,2.1,56.2274,44.2553
2022,4,3,19,30,27.5,818,134,849,170,783,761,36.28,1.8,46.9669,36.9301
2022,4,3,20,30,27.1,654,123,796,286,509,334,48.18,1.6,29.5943,23.2189
2022,4,3,21,30,26.400000000000002,445,106,699,230,341,229,60.980000000000004,1.2000000000000002,18.6894,14.5888
2022,4,3,22,30,24.900000000000002,217,78,507,133,149,57,74.10000000000001,0.9,7.3450,5.6535
2022,4,3,23,30,23.1,26,21,102,21,21,2,87.14,0.7000000000000001,0.0000,0.0000
2022,4,4,0,30,21.8,0,0,0,0,0,0,100.46000000000001,0.8,0.0000,0.0000
2022,4,4,1,30,20.900000000000002,0,0,0,0,0,0,113.15,0.8,0.0000,0.0000
2022,4,4,2,30,20,0,0,0,0,0,0,125.09,0.9,0.0000,0.0000
2022,4,4,3,30,19.200000000000003,0,0,0,0,0,0,135.58,0.9,0.0000,0.0000
2022,4,4,4,30,18.5,0,0,0,0,0,0,143.3,1,0.0000,0.0000
2022,4,4,5,30,17.8,0,0,0,0,0,0,146.25,1.2000000000000002,0.0000,0.0000
2022,4,4,6,30,17.3,0,0,0,0,0,0,143.26,1.3,0.0000,0.0000
2022,4,4,7,30,16.900000000000002,0,0,0,0,0,0,135.51,1.2000000000000002,0.0000,0.0000
2022,4,4,8,30,16.5,0,0,0,0,0,0,125,1.2000000000000002,0.0000,0.0000
2022,4,4,9,30,16.400000000000002,0,0,0,0,0,0,113.04,1.2000000000000002,0.0000,0.0000
2022,4,4,10,30,16.7,0,0,0,0,0,0,100.34,1.3,0.0000,0.0000
2022,4,4,11,30,18.400000000000002,27,23,81,23,27,81,87.02,2,0.0000,0.0000
2022,4,4,12,30,21,216,93,446,93,216,446,73.96000000000001,2.7,10.6614,8.2082
2022,4,4,13,30,23.5,442,126,648,126,442,648,60.81,2.9000000000000004,24.2502,18.9314
2022,4,4,14,30,25.5,654,139,769,174,603,641,47.99,2.9000000000000004,35.0821,27.5257
2022,4,4,15,30,27.200000000000003,820,143,837,154,811,812,36.03,2.7,48.6705,38.2709
2022,4,4,16,30,28.5,924,147,867,147,924,867,26.330000000000002,2.3000000000000003,56.3110,44.3222
2022,4,4,17,30,29.400000000000002,958,144,879,175,912,796,22.17,1.9000000000000001,55.8399,43.9640
2022,4,4,18,30,29.8,924,139,876,365,686,358,26.36,1.5,41.8051,32.9046
2022,4,4,19,30,29.900000000000002,818,130,851,298,561,326,36.08,1.2000000000000002,33.6640,26.4707
2022,4,4,20,30,29.700000000000003,654,118,801,118,654,801,48.03,0.8,38.0441,29.8495
2022,4,4,21,30,28.900000000000002,446,102,706,102,446,706,60.85,0.6000000000000001,24.4637,19.0976
2022,4,4,22,30,27.3,218,75,520,75,218,520,73.99,0.4,10.7572,8.2815
2022,4,4,23,30,25.1,27,21,116,21,27,113,87.04,0.6000000000000001,0.0000,0.0000
2022,4,5,0,30,23.5,0,0,0,0,0,0,100.33,1,0.0000,0.0000
2022,4,5,1,30,22.5,0,0,0,0,0,0,113,1.7000000000000002,0.0000,0.0000
2022,4,5,2,30,21.6,0,0,0,0,0,0,124.9,2.3000000000000003,0.0000,0.0000
2022,4,5,3,30,20.8,0,0,0,0,0,0,135.33,2.5,0.0000,0.0000
2022,4,5,4,30,20.5,0,0,0,0,0,0,142.98,2.4000000000000004,0.0000,0.0000
2022,4,5,5,30,20.1,0,0,0,0,0,0,145.87,2.2,0.0000,0.0000
2022,4,5,6,30,19.8,0,0,0,0,0,0,142.88,1.9000000000000001,0.0000,0.0000
2022,4,5,7,30,19.6,0,0,0,0,0,0,135.17000000000002,1.8,0.0000,0.0000
2022,4,5,8,30,19.6,0,0,0,0,0,0,124.7,1.9000000000000001,0.0000,0.0000
2022,4,5,9,30,19.700000000000003,0,0,0,0,0,0,112.77,2.1,0.0000,0.0000
2022,4,5,10,30,20.200000000000003,0,0,0,0,0,0,100.09,2.4000000000000004,0.0000,0.0000
2022,4,5,11,30,21.400000000000002,32,24,144,24,32,144,86.79,2.9000000000000004,0.0000,0.0000
2022,4,5,12,30,23.5,225,69,557,69,225,557,73.72,3.4000000000000004,11.1301,8.5725
2022,4,5,13,30,26,453,88,742,88,453,742,60.57,4.1000000000000005,24.8899,19.4335
2022,4,5,14,30,28.1,659,103,826,103,659,826,47.72,4.5,38.3746,30.1111
2022,4,5,15,30,29.8,820,116,867,116,820,867,35.730000000000004,4.6000000000000005,49.2394,38.7197
2022,4,5,16,30,31.200000000000003,924,121,893,121,924,893,25.97,4.7,56.3361,44.3432
2022,4,5,17,30,31.900000000000002,957,126,895,126,957,895,21.8,4.9,58.6167,46.1512
2022,4,5,18,30,31.8,916,130,875,152,889,820,26.080000000000002,5,54.1948,42.6574
2022,4,5,19,30,31,810,129,841,137,797,815,35.88,5,47.8444,37.6220
2022,4,5,20,30,30.3,647,117,790,117,647,790,47.89,4.9,37.6545,29.5449
2022,4,5,21,30,29.3,443,100,701,100,443,701,60.730000000000004,4.2,24.3169,18.9844
2022,4,5,22,30,27.6,219,73,526,84,214,469,73.88,3,10.5704,8.1392
2022,4,5,23,30,25.900000000000002,30,23,131,23,30,131,86.93,1.9000000000000001,0.0000,0.0000
2022,4,6,0,30,24.700000000000003,0,0,0,0,0,0,100.2,1.4000000000000001,0.0000,0.0000
2022,4,6,1,30,23.900000000000002,0,0,0,0,0,0,112.85000000000001,1.3,0.0000,0.0000
2022,4,6,2,30,23.3,0,0,0,0,0,0,124.71000000000001,1.3,0.0000,0.0000
2022,4,6,3,30,23,0,0,0,0,0,0,135.08,1.4000000000000001,0.0000,0.0000
2022,4,6,4,30,22.8,0,0,0,0,0,0,142.65,1.5,0.0000,0.0000
2022,4,6,5,30,22.700000000000003,0,0,0,0,0,0,145.49,1.7000000000000002,0.0000,0.0000
2022,4,6,6,30,22.6,0,0,0,0,0,0,142.5,1.8,0.0000,0.0000
2022,4,6,7,30,22.400000000000002,0,0,0,0,0,0,134.83,1.8,0.0000,0.0000
